07DCC1196T,CUITLAHUAC,1,CHILON,TZAJALCHEN 1RA. SECCION,SUTZULTIK,0,110,07FZI0006H,01,07FJI0001L,1,14,12,26,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,1
07DCC1515O,DIEGO MONTEMAYOR,1,CHILON,SACUN GUADALUPE (BAXAC),SACJUN GUADALUPE BACHAC (SACUN GUADALUPE),0,110,07FZI0006H,01,07FJI0001L,1,9,19,28,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,1
07DCC1750S,JOSE MARIA MORELOS Y PAVON,1,CHILON,BISPUILJA,BISPUILJA,0,110,07FZI0006H,01,07FJI0001L,1,13,20,33,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,1
07DCC1752Q,AMADO NERVO,1,CHILON,SEGUNDO TZAJALCHEN,SEGUNDO TZAJALCHEN,0,110,07FZI0006H,01,07FJI0001L,1,12,6,18,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,1
07DCC1753P,FRANCISCO VILLA,1,CHILON,SACUN SAQUILA,SACUN SAQUILA,0,110,07FZI0006H,01,07FJI0001L,1,21,16,37,3,1,0,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,1
07DCC1958I,MARIA MONTESSORI,1,CHILON,BAJ MUCULWITZ,BAJ MUCULWITZ,0,110,07FZI0006H,01,07FJI0001L,1,9,11,20,2,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,1
07DCC0126R,MARIA CURIE,1,CHILON,HORIZONTE AMAWITZ,HORIZONTE,0,111,07FZI0013R,01,07FJI0001L,1,16,5,21,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,1
07DCC0132B,SALVADOR ALLENDE,1,CHILON,PATBAXIL,PATBAXIL,0,111,07FZI0013R,01,07FJI0001L,1,20,11,31,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,1
07DCC0133A,SIMON BOLIVAR,1,CHILON,TACUBA NUEVA,TACUBA NUEVA,0,111,07FZI0013R,01,07FJI0001L,1,35,57,92,3,0,3,3,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,1
07DCC1208H,JOSEFA ORTIZ DE DOMINGUEZ,1,CHILON,SAN FRANCISCO DURAZNAL,SAN FRANCISCO DURAZNAL,0,111,07FZI0013R,01,07FJI0001L,1,15,17,32,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,1
07DCC1215R,NAPOLEON III,1,CHILON,TACUBA VIEJA,TACUBA VIEJA,0,111,07FZI0013R,01,07FJI0001L,1,14,13,27,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,1
07DCC1391W,MARIANO ARISTA,1,CHILON,LA ILUSION,LA ILUSION,0,111,07FZI0013R,01,07FJI0001L,1,8,13,21,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,1
07DCC1763W,GUADALUPE VICTORIA,1,PANTELHO,LA ISLA,LA ISLA,0,111,07FZI0013R,01,07FJI0001L,1,9,11,20,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,02,II ALTOS,1
07DCC1773C,SOR JUANA INES DE LA CRUZ,1,CHILON,SAN MARCOS AVILES,SAN MARCOS AVILES,0,111,07FZI0013R,01,07FJI0001L,1,19,33,52,3,0,2,2,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,1
07DCC1801I,NIÑOS HEROES,1,CHILON,FRACCION BUENAVISTA,FRACCION BUENA VISTA,0,111,07FZI0013R,01,07FJI0001L,1,9,14,23,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,1
07DCC1010Y,GUADALUPE VICTORIA,1,CHILON,SAN JOSE SACLUMIL,SAN JOSE SACLUMIL,0,112,07FZI0014Q,01,07FJI0001L,1,8,8,16,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,1
07DCC1026Z,VICENTE GUERRERO,1,CHILON,JET-JA,JET-JA,0,112,07FZI0014Q,01,07FJI0001L,1,30,41,71,3,0,2,2,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1183P,JUAN PABLO GALEANA,1,CHILON,NUEVA TIERRA BLANCA,NUEVA TIERRA BLANCA,0,112,07FZI0014Q,01,07FJI0001L,1,12,14,26,3,1,0,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1203M,PASCUAL OROZCO,1,CHILON,JET-JA,JET-JA 2,0,112,07FZI0014Q,01,07FJI0001L,1,11,7,18,3,1,0,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1206J,IGNACIO MANUEL ALTAMIRANO,1,CHILON,LA PALMA,LA PALMA,0,112,07FZI0014Q,01,07FJI0001L,1,11,8,19,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0148C,MIGUEL MIRAMON,1,CHILON,XAXAJATIC,XAXAJATIC,0,113,07FZI0015P,01,07FJI0001L,1,23,23,46,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0792K,ANGEL ALBINO CORZO,1,CHILON,SULUPHUITZ,SULUPHUITZ,0,113,07FZI0015P,01,07FJI0001L,1,49,33,82,3,0,3,3,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0870Y,OTILIO MONTAÑO,1,CHILON,COROSTIC,COROSTIC,0,113,07FZI0015P,01,07FJI0001L,1,18,15,33,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1016S,NARCISO MENDOZA,1,CHILON,MUC'ULJA',MUC-ULJA,0,113,07FZI0015P,01,07FJI0001L,1,24,16,40,3,1,1,2,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1031K,BELISARIO DOMINGUEZ PALENCIA,1,CHILON,TIM,TIM,0,113,07FZI0015P,01,07FJI0001L,1,22,20,42,3,0,2,2,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1032J,ADOLFO RUIZ CORTINEZ,1,CHILON,COQUILTEEL 1RA. SECCION,COQUILTEEL 1RA. SECCION,0,113,07FZI0015P,01,07FJI0001L,1,15,16,31,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1392V,EMILIANO ZAPATA SALAZAR,1,CHILON,JOL MUC'ULJA',JOL MUC' ULJA',0,113,07FZI0015P,01,07FJI0001L,1,21,24,45,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1726S,AQUILES SERDAN,1,YAJALON,LUCIO BLANCO,LUCIO BLANCO SEGUNDA SECCION,0,113,07FZI0015P,01,07FJI0001L,1,8,14,22,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0134Z,RUBEN DARIO,1,CHILON,TZAJALA,TZAJALA,0,107,07FZI0044K,01,07FJI0001L,1,39,36,75,3,0,2,2,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0351O,VICENTE GUERRERO,1,TILA,VICTORIA,VICTORIA,0,107,07FZI0044K,01,07FJI0001L,1,13,7,20,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0595J,AQUILES SERDAN,1,YAJALON,EL RECREO,EL RECREO,0,107,07FZI0044K,01,07FJI0001L,1,12,8,20,3,1,0,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0597H,MARGARITA MAZA DE JUAREZ,1,YAJALON,CHIVILTIC,CHIVILTIC,0,107,07FZI0044K,01,07FJI0001L,1,12,16,28,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0721Q,LUIS PASTEUR,1,YAJALON,EMILIANO ZAPATA,EMILIANO ZAPATA,0,107,07FZI0044K,01,07FJI0001L,1,19,22,41,3,1,1,2,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0852I,JAIME SABINES GUTIERREZ,1,YAJALON,OCOTAL,OCOTAL,0,107,07FZI0044K,01,07FJI0001L,1,16,15,31,3,1,0,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0871X,ALVARO OBREGON,1,CHILON,NUEVO PROGRESO,NUEVO PROGRESO,0,107,07FZI0044K,01,07FJI0001L,1,9,16,25,3,1,0,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1023B,MIGUEL HIDALGO Y COSTILLA,1,CHILON,YOCJA,YOCJÀ,0,107,07FZI0044K,01,07FJI0001L,1,18,8,26,3,1,0,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1212U,HUITZILOPOCHTLI,1,CHILON,TZAJALA,TZAJALÀ,0,107,07FZI0044K,01,07FJI0001L,1,38,25,63,3,0,2,2,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1456P,QUETZALCOATL,1,TILA,PETALCINGO,PETALCINGO,0,107,07FZI0044K,01,07FJI0001L,1,47,28,75,3,1,2,3,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1599M,LOS NIÑOS HEROES,1,PANTELHO,NUEVA SANTA CRUZ,NUEVA SANTA CRUZ,0,107,07FZI0044K,01,07FJI0001L,1,13,12,25,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,02,II ALTOS,
07DCC1601K,LAZARO CARDENAS DEL RIO,1,YAJALON,EL PRADO,EL PRADO,0,107,07FZI0044K,01,07FJI0001L,1,9,14,23,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1674C,ROSARIO CASTELLANOS FIGUEROA,1,PANTELHO,SAN CARLOS,NUEVO SAN CARLOS,0,107,07FZI0044K,01,07FJI0001L,1,6,18,24,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,02,II ALTOS,
07DCC1675B,EMILIANO ZAPATA SALAZAR,1,YAJALON,BARRANCA NABIL,BARRANCA NAVIL,0,107,07FZI0044K,01,07FJI0001L,1,8,11,19,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1708C,JOSE MARIA MORELOS Y PAVON,1,YAJALON,NUEVO PARAISO,CANDELARIA  (SANTA CANDELARIA),0,107,07FZI0044K,01,07FJI0001L,1,11,12,23,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1891R,MOCTEZUMA ILHUICAMINA,1,YAJALON,TRES PIEDRAS TZELEJ,TRES PIEDRAS TZELEJ,0,107,07FZI0044K,01,07FJI0001L,1,9,16,25,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1932A,DIEGO RIVERA,1,YAJALON,YAJALON,BARRIO LA CANDELARIA,0,107,07FZI0044K,01,07FJI0001L,1,14,15,29,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1983H,JOSEFA ORTIZ DE DOMINGUEZ,1,CHILON,TZASIBILTIC,TZASIBILTIC,0,107,07FZI0044K,01,07FJI0001L,1,13,18,31,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1990R,BELISARIO DOMINGUEZ PALENCIA,1,YAJALON,SAN JOSE LA FLORIDA YOB,SAN JOSE LA FLORIDA YOB,0,107,07FZI0044K,01,07FJI0001L,1,8,12,20,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0131C,COSIJOEZA,1,CHILON,NAZARETH,NAZARETH,0,108,07FZI0045J,01,07FJI0001L,1,24,33,57,3,0,2,2,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0313L,LIC. JESUS REYES HEROLES,1,CHILON,CENTRO CHICH,CENTRO CHICH,0,108,07FZI0045J,01,07FJI0001L,1,34,41,75,3,0,3,3,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0324R,BENITO JUAREZ GARCIA,1,CHILON,PATATEHEL,PATATEHEL,0,108,07FZI0045J,01,07FJI0001L,1,29,18,47,3,0,2,2,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0727K,NIÑOS HEROES,1,CHILON,PATELNA,PATELNA,0,108,07FZI0045J,01,07FJI0001L,1,29,22,51,3,0,2,2,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0736S,FRANCISCO INDALECIO MADERO,1,CHILON,BAJA,BAJA,0,108,07FZI0045J,01,07FJI0001L,1,15,11,26,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0741D,EMILIO RABASA ESTEBANELL,1,CHILON,SIBAQUIL,SIBAQUIL,0,108,07FZI0045J,01,07FJI0001L,1,10,17,27,3,1,0,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1200P,SOR JUANA INES DE LA CRUZ,1,CHILON,ACHALELJA,ACHA-LELJA,0,108,07FZI0045J,01,07FJI0001L,1,16,8,24,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1221B,IGNACIO ZARAGOZA,1,CHILON,MUC'AQUIL,MUC-AQUIL,0,108,07FZI0045J,01,07FJI0001L,1,8,11,19,3,1,0,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1593S,ADAM SMITH,1,CHILON,1RA. YALXEX,YALXEX,0,108,07FZI0045J,01,07FJI0001L,1,13,12,25,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1665V,JUAN SABINES GUTIERREZ,1,CHILON,BOLONTON,BOLONTON,0,108,07FZI0045J,01,07FJI0001L,1,13,13,26,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1843H,VICENTE SUAREZ,1,CHILON,PATELNA 2DA. SECCION,PATELNA 2A. SECCION,0,108,07FZI0045J,01,07FJI0001L,1,8,15,23,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0598G,CONSTITUCION,1,CHILON,CANXANIL,CANXANIL,0,105,07FZI0088H,01,07FJI0001L,1,11,13,24,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0599F,GENERAL FRANCISCO VILLA,1,CHILON,COJTOMIL,COJTOMIL,0,105,07FZI0088H,01,07FJI0001L,1,13,21,34,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0728J,ROSARIO CASTELLANOS FIGUEROA,1,CHILON,CAMPO BOLONTINA,CAMPO BOLONTINA,0,105,07FZI0088H,01,07FJI0001L,1,33,37,70,3,0,3,3,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0793J,JUAN ALDAMA,1,CHILON,RAMOSIL (TZAJALNABIL),RAMOSIL (TZAJALNABIL),0,105,07FZI0088H,01,07FJI0001L,1,32,27,59,3,0,2,2,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC0799D,IGNACIO ALLENDE,1,CHILON,LAZARO CARDENAS,LAZARO CARDENAS DEL RIO,0,105,07FZI0088H,01,07FJI0001L,1,14,7,21,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1015T,VICENTE SUAREZ,1,CHILON,ALAN BOLONTINA,ALAN BOLONTINA,0,105,07FZI0088H,01,07FJI0001L,1,14,10,24,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1022C,JOSE VASCONCELOS CALDERON,1,CHILON,OXJETJA,OXJETJA,0,105,07FZI0088H,01,07FJI0001L,1,7,10,17,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1024A,ANGEL ALBINO CORZO,1,CHILON,PAXILA,PAXILA,0,105,07FZI0088H,01,07FJI0001L,1,10,8,18,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1027Y,PLUTARCO ELIAS CALLES,1,CHILON,LIQUILWITZ (LA CURVA),LIQUIL WITZ,0,105,07FZI0088H,01,07FJI0001L,1,14,8,22,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1737Y,FERNANDO MONTES DE OCA,1,CHILON,GUADALUPE PAXILA,GUADALUPE PAXILA,0,105,07FZI0088H,01,07FJI0001L,1,28,25,53,3,0,2,2,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1893P,LEONA VICARIO,1,CHILON,CRUCERO CANXANIL,CRUCERO CANXANIL,0,105,07FZI0088H,01,07FJI0001L,1,10,8,18,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1207I,IGNACIO RAMIREZ CALZADA,1,CHILON,PECHTON ICOLSIJA,PECHTON ICOLSIJA,0,104,07FZI0089G,01,07FJI0001L,1,8,10,18,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
07DCC1210W,SOR JUANA INES DE LA CRUZ,1,CHILON,SAN MARCOS AVILES,SAN MARCOS AVILES,0,104,07FZI0089G,01,07FJI0001L,1,3,17,20,3,0,1,1,0,0,0,0,0,0,PREESCOLAR,PREESCOLAR INDIGENA FEDERAL TRANSFERIDO,06,VI SELVA,
